Year,Reference Code,Title in English,Title in Traditional Chinese,Title in Simplified Chinese,Organizations concerned,Declared on,Completed on,File Path (English),File Path (Traditional Chinese),File Path (Simplified Chinese),Report Type,ChineseSpecificDITerm,Google Drive Link (EN),Google Drive Link (TC),Google Drive Link (SC)
2001/02,OMB/2000/2974,Complaint against the Housing Department for failing to arrange an open tender for the provision of decoration debris removal service to a newly completed estate,投訴房屋署沒有為新落成屋邨的清倒家居裝修廢料服務安排公開招標,,HD,,2001-09-01,"ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_2974,_2001_0199-0231_Summary_HD_EN_Complaint_against_the_Housing_Department_for_failing_to_arrange_an_open_tender_for_the_provision_of_decoration_debris_removal_service_to_a_newly_completed_estate.pdf",ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_2974_摘要_HD_TC_投訴房屋署沒有為新落成屋邨的清倒家居裝修廢料服務安排公開招標.pdf,,Complaint,,https://drive.google.com/file/d/16OkbmoL2gmG3VoNB6F6FAnXsDcBSOOR9/view?usp=drivesdk,https://drive.google.com/file/d/1sixFrYJhL6tqxiq15wRLNCUcA4R3UOa5/view?usp=drivesdk,
2001/02,OMB/WP/14/1 S.F. 84 II,Procedures for Handling Travellers Suspected of Using False or Otherwise Suspect Travel Documents,有關旅客涉嫌使用偽造或其他可疑旅行證件事宜的處理程序,,"ImmD, HKPF, ICAC, SB",2000-02-15,2001-06-26,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_WP_14_1_S.F._84_II_Full Report_ImmD_EN_Procedures_for_Handling_Travellers_Suspected_of_Using_False_or_Otherwise_Suspect_Travel_Documents.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F.84_II_摘要_ImmD_TC_有關旅客涉嫌使用偽造或其他可疑旅行證件事宜的處理程序.pdf,,DI,直接調查,https://drive.google.com/file/d/1Sure3zCDd4RT_j9AxhaYpqwAWbqpAlC6/view?usp=drivesdk,https://drive.google.com/file/d/1LQ-Huo4dgxk9idSGnlNe1ZQqVxR2l5v5/view?usp=drivesdk,
2001/02,OMB/WP/14/1 S.F. 90 Pt. III,Procedures for Immigration Control of Persons Without Proof of Identity,有關沒有持身分證明文件而擬出/入境、或在出入境管制站被發現或被遣返香港的人出入境的管制程序,,"ImmD,SB,HKPF,SWD,HB",2000-09-01,2001-04,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_WP_14_1_S.F._90_Pt._III_Summary_ImmD_EN_Procedures_for_Immigration_Control_of_Persons_Without_Proof_of_Identity.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F._90_Pt.III_摘要_ImmD_TC_有關沒有持身分證明文件而擬出_入境、或在出入境管制站被發現或被遣返香港的人出入境的管制程序.pdf,,DI,直接調查,https://drive.google.com/file/d/1vNKUn6asM2w561KboS0kKNkvI_PRVEnk/view?usp=drivesdk,https://drive.google.com/file/d/1_aEc_wYbcfTF7Jipup1wSaId0D8YNm_6/view?usp=drivesdk,
2001/02,OMB 2000/0953,Complaint against the staff of the Housing Department for improper entry and questioning of a minor,投訴房屋署人員在沒有合理解釋的情況下進入私人住宅單位並要求未成年女兒簽署文件,投诉房屋署人员不当进入私人单位及要求未成年女儿签署文件,HD,,2001-04-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_0953_Summary_HD_EN_Complaint_against_the_staff_of_the_Housing_Department_for_improper_entry_and_questioning_of_a_minor.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_0953_摘要_HD_TC_投訴房屋署人員在沒有合理解釋的情況下進入私人住宅單位並要求未成年女兒簽署文件.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2000_0953_摘要_HD_SC_投诉房屋署人员不当进入私人单位及要求未成年女儿签署文件.pdf,Complaint,,https://drive.google.com/file/d/1zc3aTLB6WrHC5shUlDX5sYntGk35CRRX/view?usp=drivesdk,https://drive.google.com/file/d/1P826RKfNOWLd9BNEz__kUT-yATzZPD0J/view?usp=drivesdk,https://drive.google.com/file/d/1gyS8fx6R8pli46KUq5Dyy2A7-RiRTzq9/view?usp=drivesdk
2000/01,OMB_WP_14_1_S.F._81,Investigation into the Management of Government Crematoria,政府火葬場的管理事宜,,"FEHD,ICAC",2000-06-21,2001-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_WP_14_I_S.F.81_Full Report_FEHD_EN_Investigation_into_the_Management_of_Government_Crematoria.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F._81_摘要_FEHD_TC_政府火葬場的管理事宜.pdf,,DI,直接調查,https://drive.google.com/file/d/1HNPKBA48NPQUFK_GM-wqsZBoZwdzpzJz/view?usp=drivesdk,https://drive.google.com/file/d/1hxmsOyxmQfcPFMJjknitEVmMj4E2GdIc/view?usp=drivesdk,
2000/01,OMB 2000/0674-0676,"Complaint against the Buildings Department, Lands Department and Planning and Lands Bureau for maladministration relating to the title deeds of houses in Fairview Park",屋宇署、地政總署及規劃地政局處理錦繡花園屋宇業權契據行政失當,,"BD,LandsD",,2001-01-01,"ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_0674-0676_Summary_BD_EN_Complaint_against_the_Buildings_Department,_Lands_Department_and_Planning_and_Lands_Bureau_for_maladministration_relating_to_the_title_deeds_of_houses_in_Fairview_Park.pdf",ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_0674-0676_摘要_BD_TC_屋宇署、地政總署及規劃地政局處理錦繡花園屋宇業權契據行政失當.pdf,,Complaint,,https://drive.google.com/file/d/1VUvha9WI3PExA8zvLRwgDVXOeoNYylcc/view?usp=drivesdk,https://drive.google.com/file/d/1Vdyb_RNB1H87qgAXRl597Oq_w9_XcQ-F/view?usp=drivesdk,
2000/01,OMB/WP/14/1 S.F. 63 Pt. II,Clearance of Provisional Urban Council Tenants and Licence Holders Affected by Land Development Corporation's Development Projects,受土地發展公司發展計劃影響的臨時市政局設施租戶及檔戶的搬遷安排,,"FEHD,HAD,LCSD,LandsD,PlanD",1999-10-29,2000-11-14,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_FEHD_EN_Clearance_of_Provisional_Urban_Council_Tenants_and_Licence_Holders_Affected_by_Land_Development_Corporation's_Development_Projects.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F._63_Pt._II_摘要_FEHD_TC_受土地發展公司發展計劃影響的臨時市政局設施租戶及檔戶的搬遷安排.pdf,,DI,,https://drive.google.com/file/d/1d-UzvM1HnhvBUO8jtBtk_Iq2pRRvdJ-I/view?usp=drivesdk,https://drive.google.com/file/d/1oll-dKveh7UBe2DG1G2UpdRCLHwX8q1a/view?usp=drivesdk,
2000/01,OMB 2000/0359,Complaint against the Census and Statistics Department for wrongly sending Notices on Lodgement of Import/Export/Re-export Declaration,投訴政府統計處錯誤郵寄報關通知書,,,2000-02,2000-11-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_0359_Summary_EN_Complaint_against_the_Census_and_Statistics_Department_for_wrongly_sending_Notices_on_Lodgement_of_Import_Export_Re-export_Declaration.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_0359_摘要_TC_投訴政府統計處錯誤郵寄報關通知書.pdf,,Complaint,,https://drive.google.com/file/d/1__BYU32alHO2lKosz9evZH9qYN382zdS/view?usp=drivesdk,https://drive.google.com/file/d/1HjQjHX311LxYh1d_PkkFLYNTb-Uoky2y/view?usp=drivesdk,
2000/01,,Selected Issues Concerning the Provision of Retraining Courses by the Employees Retraining Board,,,ERB,1999-11,2000-09-19,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_ERB_EN_Selected_Issues_Concerning_the_Provision_of_Retraining_Courses_by_the_Employees_Retraining_Board.pdf,,,DI,,https://drive.google.com/file/d/1kMLKpHik6585nWAjWmTIAl2isHUh7K8n/view?usp=drivesdk,,
2000/01,OMB 2000/0031,Complaint against multiple departments for approving the re-grant of a site for use as a public car park,投訴地政總署、民政事務總署、環境保護署、規劃署及運輸署不合理地批准重批一幅土地作公眾停車場用途,,"LandsD,HAD,EPD,PlanD,TD",,2000-09-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_0031_Summary_EN_Complaint_against_multiple_departments_for_approving_the_re-grant_of_a_site_for_use_as_a_public_car_park.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_2000_0031_摘要_LandsD_TC_投訴地政總署、民政事務總署、環境保護署、規劃署及運輸署不合理地批准重批一幅土地作公眾停車場用途.pdf,,Complaint,,https://drive.google.com/file/d/1sjvTIUCvUKecVK9qlbmIBwtq4ng6PwIT/view?usp=drivesdk,https://drive.google.com/file/d/11E2oSPgVXXjBYtV2lkEqqPWqAWaUD0AD/view?usp=drivesdk,
2000/01,OMB 1999/2321,Complaint against the Housing Department regarding the handling of a request for credit of waiting time for public housing and failure to give a written reply,投訴房屋署未妥善跟進公屋「三年優惠輪候期」的申請,,HD,1999,2000-09,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_2321_Summary_HD_EN_Complaint_against_the_Housing_Department_regarding_the_handling_of_a_request_for_credit_of_waiting_time_for_public_housing_and_failure_to_give_a_written_reply.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_1999_2321_摘要_HD_TC_投訴房屋署未妥善跟進公屋「三年優惠輪候期」的申請.pdf,,Complaint,,https://drive.google.com/file/d/15trmqcTUKyWRxX9hcofwPZPYLoYDt2WY/view?usp=drivesdk,https://drive.google.com/file/d/1qSu46S7YxCseHkgGGXEjAsj7AV14Dk2P/view?usp=drivesdk,
2000/01,OMB/WP/14/1 S.F. 68,Selected Issues Concerning the Provision of Retraining Courses by the Employees Retraining Board,有關僱員再培訓局提供再培訓課程的若干問題,,"ERB,LD",,2000-09,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_OMB_WP_14_1_S.F._68_Summary_ERB_EN_Selected_Issues_Concerning_the_Provision_of_Retraining_Courses_by_the_Employees_Retraining_Board.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F._68_摘要_ERB_TC_有關僱員再培訓局提供再培訓課程的若干問題.pdf,,DI,,https://drive.google.com/file/d/1WUYBGTJjzCx1n-UOIGc3QoMrsol9CihL/view?usp=drivesdk,https://drive.google.com/file/d/1_jJQ5glmIoWjubZgk3Fr_bIHIZulf1Jy/view?usp=drivesdk,
2000/01,OMB 2000/0159,Complaint against the Inland Revenue Department for committing the same mistake for two consecutive years of assessment,,税务局连续两个评税年度犯同一错误,"HKPF,ImmD",,2000-08-02,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_2000_0159_Summary_EN_Complaint_against_the_Inland_Revenue_Department_for_committing_the_same_mistake_for_two_consecutive_years_of_assessment.pdf,,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_2000_0159_摘要_SC_税务局连续两个评税年度犯同一错误.pdf,Complaint,,https://drive.google.com/file/d/1o0sCYlbMCrF-VL75vcN6hBrU7FmRQh0O/view?usp=drivesdk,,https://drive.google.com/file/d/1mkUfAqNVAzHXHouVLuRAiweuvDnot4RN/view?usp=drivesdk
2000/01,OMB/WP/14/1 S.F. 57,The Regulatory Mechanism for Local Travel Agents for Inbound Tours,本地旅行代理商營辦訪港旅行團事宜的監管機制,,HAB,1999-07-20,2000-08,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Direct Investigation_Full Report_EN_The_Regulatory_Mechanism_for_Local_Travel_Agents_for_Inbound_Tours.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_直接調查_OMB_WP_14_1_S.F._57_摘要_CEDB_TC_本地旅行代理商營辦訪港旅行團事宜的監管機制.pdf,,DI,,https://drive.google.com/file/d/1Cd4fWlMGJcWV1d13fcDWHxPjjTd9vQu7/view?usp=drivesdk,https://drive.google.com/file/d/19zZ2vFn-d5RhP238am15htPAHdOlppjp/view?usp=drivesdk,
2000/01,OMB 1999/2698,Complaint against the former Regional Services Department for impropriety in the service of summonses,投訴前區域市政總署在派送傳票一事上有失當之處,,"FEHD,HKPF",,2000-08,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_2698_Summary_FEHD_EN_Complaint_against_the_former_Regional_Services_Department_for_impropriety_in_the_service_of_summonses.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_1999_2698_摘要_FEHD_TC_投訴前區域市政總署在派送傳票一事上有失當之處.pdf,,Complaint,,https://drive.google.com/file/d/1vZCpFzYh-HJHAtQ-v76C-F9X89SZ4wHA/view?usp=drivesdk,https://drive.google.com/file/d/1s8UwSsxmoarPwHwq1hneiCYuSddV6cHr/view?usp=drivesdk,
2000/01,OMB 1999/3066,Complaint against a doctor of the Hospital Authority regarding a medical certificate issued under the Mental Health Ordinance,,投诉医院管理局一名医生虚报投诉人没有要求见区域法院法官或裁判官,"HA,HB,JA",,2000-06-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_3066_Summary_HA_EN_Complaint_against_a_doctor_of_the_Hospital_Authority_regarding_a_medical_certificate_issued_under_the_Mental_Health_Ordinance.pdf,,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_1999_3066_摘要_HA_SC_投诉医院管理局一名医生虚报投诉人没有要求见区域法院法官或裁判官.pdf,Complaint,,https://drive.google.com/file/d/1owB29oMSh3BFcdxnxItdWpOjvqIWS6VR/view?usp=drivesdk,,https://drive.google.com/file/d/1OgRIRyawkpUhMX7aADUygcvB8DJIT7kX/view?usp=drivesdk
2000/01,,Electronic Transactions Ordinance (Cap. 553) Requirements,,,,,2000-04-07,www.ombudsman.gov.hk/chinese/04_how_to_complaint/HKOmbudsman_EN_Electronic_Transactions_Ordinance_(Cap._553)_Requirements.pdf,,,,,https://drive.google.com/file/d/1ImlzIPTi5yUMYlPq6IzgKu6GXyEtA4i_/view?usp=drivesdk,,
1999/00,OMB 1999/1079 & 2383,Complaint against the former Agriculture and Fisheries Department and the Lands Department for evading responsibility and delaying action on a tree which posed danger to passers-by,前漁農處及地政總署就處理危險樹木推卸責任,前渔农处及地政总署推卸责任延迟处理危险大树,"AFCD,LandsD",1999-07,2000-02-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_1079_&_2383_Summary_AFCD_EN_Complaint_against_the_former_Agriculture_and_Fisheries_Department_and_the_Lands_Department_for_evading_responsibility_and_delaying_action_on_a_tree_which_posed_danger_to_passers-by.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_1999_1079_&_2383_摘要_AFCD_TC_前漁農處及地政總署就處理危險樹木推卸責任.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_1999_1079_&_2383_摘要_SC_前渔农处及地政总署推卸责任延迟处理危险大树.pdf,Complaint,,https://drive.google.com/file/d/1Tl2e0_cwbxVY83rDJf-4nztJs79e-d5F/view?usp=drivesdk,https://drive.google.com/file/d/1MIzeoYPvIwaOi8TJycJzOXdHEzJ2LXSK/view?usp=drivesdk,https://drive.google.com/file/d/1qL_SOzc5N5oCKA3r4yRborBERcqUl88a/view?usp=drivesdk
1999/00,OMB 1999/1119,Complaint against the Housing Department over cancellation of a special transfer application and misleading information about allocation offers,,投诉房屋署取消特别调迁申请及误导,HD,1999,2000-02-01,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_1119_Summary_HD_EN_Complaint_against_the_Housing_Department_over_cancellation_of_a_special_transfer_application_and_misleading_information_about_allocation_offers.pdf,,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_1999_1119_摘要_HD_SC_投诉房屋署取消特别调迁申请及误导.pdf,Complaint,,https://drive.google.com/file/d/1_UWMeEoxfdw8Peg-Oo5urMhppyTEJOAz/view?usp=drivesdk,,https://drive.google.com/file/d/1-_LwXhRKphFTy-8Oa6pPthH4Js1D15yM/view?usp=drivesdk
1999/00,"OMB/1999/0964-72, 0989 & 2052",Complaint against Transport Department for failure to monitor new licensed ferry services,投訴運輸署監管新發牌照渡輪航線不力,对运输署监管新发牌照渡轮航线运作不力的投诉调查,TD,,2000-01,"ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_0964-72,_0989_&_2052_Summary_TD_EN_Complaint_against_Transport_Department_for_failure_to_monitor_new_licensed_ferry_services.pdf","ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_1999_0964-72,_0989_&_2052_摘要_TD_TC_投訴運輸署監管新發牌照渡輪航線不力.pdf","ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_1999_0964-72,_0989_&_2052_摘要_TD_SC_对运输署监管新发牌照渡轮航线运作不力的投诉调查.pdf",Complaint,,https://drive.google.com/file/d/1rDPnMn64dRIMAZE9szsHiokUbRn1Cnb-/view?usp=drivesdk,https://drive.google.com/file/d/1wnF9iH7CUkKfh53dmIJ1UW_5ne9w5Nj1/view?usp=drivesdk,https://drive.google.com/file/d/1vEyXjY-_Qp1-KLvJP7Y6ZtMI5v9gtpoO/view?usp=drivesdk
1999/00,OMB 1999/0667,Complaint against the Social Welfare Department regarding review procedures for Disability Allowance and caseworker's manner,對社會福利署覆檢發放傷殘津貼的程式及職員態度的投訴,投诉社会福利署覆检伤残津贴程序及个案工作者态度,"SWD,HA",,1999-11,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_0667_Summary_SWD_EN_Complaint_against_the_Social_Welfare_Department_regarding_review_procedures_for_Disability_Allowance_and_caseworker's_manner.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_1999_0667_摘要_SWD_TC_對社會福利署覆檢發放傷殘津貼的程式及職員態度的投訴.pdf,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_1999_0667_摘要_SWD_SC_投诉社会福利署覆检伤残津贴程序及个案工作者态度.pdf,Complaint,,https://drive.google.com/file/d/1K4OcPL3Haw3LJ0FzE4qtqtyoYh1s3Xrr/view?usp=drivesdk,https://drive.google.com/file/d/1WvB8V6NMSurD01AdNBiZpHtyj4Row32D/view?usp=drivesdk,https://drive.google.com/file/d/1BISzVDaLcmEA3ykMcLBsJgXDWwoTYy3H/view?usp=drivesdk
1999/00,OMB 1999/0024,Complaint against the Housing Department for delay in notifying the cancellation of a public housing application and mishandling letters,,投诉房屋署延误通知取消公屋申请及处理来信失当,HD,,1999-08,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1999_0024_Summary_HD_EN_Complaint_against_the_Housing_Department_for_delay_in_notifying_the_cancellation_of_a_public_housing_application_and_mishandling_letters.pdf,,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_1999_0024_摘要_HD_SC_投诉房屋署延误通知取消公屋申请及处理来信失当.pdf,Complaint,,https://drive.google.com/file/d/1zS9c62D4R0Ku-E1KW-7lMPa-SS0m6aPF/view?usp=drivesdk,,https://drive.google.com/file/d/1N-0_5i4HjEbnjc-jka_p1BekhlPsIiQo/view?usp=drivesdk
1999/00,OMB 1998/3035,Complaint against the Lands Department for delay and mishandling of applications for a Short Term Tenancy,,投诉地政总署处理短期租约申请延误及失当,"LandsD,PlanD",,1999-05,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1998_3035_Summary_LandsD_EN_Complaint_against_the_Lands_Department_for_delay_and_mishandling_of_applications_for_a_Short_Term_Tenancy.pdf,,ofomb.ombudsman.hk/abc/files/申诉专员公署_就投诉作出的调查_OMB_1998_3035_摘要_LandsD_SC_投诉地政总署处理短期租约申请延误及失当.pdf,Complaint,,https://drive.google.com/file/d/1Icu0zrNiKLWIVf2RS2-vHs03QKm000sV/view?usp=drivesdk,,https://drive.google.com/file/d/12BM8E3rcqwOU4JBHple5pElmsnMBOC9i/view?usp=drivesdk
1999/00,OMB 1998/3216,Complaint against a hospital under the Hospital Authority for its refusal to loan an X-ray film for use by a private hospital,投訴醫院管理局轄下一間醫院拒絕外借X光底片以供私家醫院參考,,HA,1998-10,1999-05,ofomb.ombudsman.hk/abc/files/HKOmbudsman_Investigation Report_OMB_1998_3216_Summary_HA_EN_Complaint_against_a_hospital_under_the_Hospital_Authority_for_its_refusal_to_loan_an_X-ray_film_for_use_by_a_private_hospital.pdf,ofomb.ombudsman.hk/abc/files/申訴專員公署_就投訴作出的調查_OMB_1998_3216_摘要_HA_TC_投訴醫院管理局轄下一間醫院拒絕外借X光底片以供私家醫院參考.pdf,,Complaint,,https://drive.google.com/file/d/17Sjkuezj8Q5V510q5lieCKesJUh5-XH5/view?usp=drivesdk,https://drive.google.com/file/d/1kQQawsXFonk8aWQqF0xYwnEtOU_89Fne/view?usp=drivesdk,
